Student ID,Name,Program/Degree,Batch,Semester,Course Code,Course Title,Credits,Department,Marks,GPA,Status
TUCE1005,Manoj Iyer,Computer Engineering,2024,1,WSH102,Workshop,4,Computer Engineering,79,8.657142857142857,Completed
TUCE1005,Manoj Iyer,Computer Engineering,2024,1,WSH103,Workshop Lab,4,Computer Engineering,81,8.657142857142857,Completed
TUCE1005,Manoj Iyer,Computer Engineering,2024,2,SUB101,CP,4,Computer Engineering,75,8.071428571428571,Enrolled
TUCE1005,Manoj Iyer,Computer Engineering,2024,2,SUB102,DS,4,Computer Engineering,70,8.071428571428571,Enrolled
TUCE1005,Manoj Iyer,Computer Engineering,2024,2,ELE103,Electrical Basics,4,Computer Engineering,80,8.071428571428571,Enrolled
TUCE1005,Manoj Iyer,Computer Engineering,2024,2,ELE104,Electrical Lab,4,Computer Engineering,86,8.071428571428571,Enrolled
TUCE1005,Manoj Iyer,Computer Engineering,2024,2,MAT102,M2,3,Civil Engineering,69,8.071428571428571,Enrolled
TUCE1005,Manoj Iyer,Computer Engineering,2024,2,MAT103,Mathematics II,4,Civil Engineering,98,8.071428571428571,Enrolled
TUCE1005,Manoj Iyer,Computer Engineering,2024,2,PGL101,Programming Lab,3,Computer Engineering,87,8.071428571428571,Enrolled
TUCE1006,Ramya Rangaswamy,Computer Engineering,2024,1,BEE101,BEE,4,Computer Engineering,90,8.471428571428572,Completed
TUCE1006,Ramya Rangaswamy,Computer Engineering,2024,1,MAT101,M1,4,Civil Engineering,96,8.471428571428572,Completed
TUCE1006,Ramya Rangaswamy,Computer Engineering,2024,1,PPS101,PPS,4,Computer Engineering,63,8.471428571428572,Completed
TUCE1006,Ramya Rangaswamy,Computer Engineering,2024,1,PHY101,Physics,4,Civil Engineering,68,8.471428571428572,Completed
TUCE1006,Ramya Rangaswamy,Computer Engineering,2024,1,PHY102,Physics Lab,4,Civil Engineering,88,8.471428571428572,Completed
TUCE1006,Ramya Rangaswamy,Computer Engineering,2024,1,WSH102,Workshop,4,Computer Engineering,95,8.471428571428572,Completed
TUCE1006,Ramya Rangaswamy,Computer Engineering,2024,1,WSH103,Workshop Lab,4,Computer Engineering,93,8.471428571428572,Completed
TUCE1006,Ramya Rangaswamy,Computer Engineering,2024,2,SUB101,CP,4,Computer Engineering,71,7.828571428571429,Enrolled
TUCE1006,Ramya Rangaswamy,Computer Engineering,2024,2,SUB102,DS,4,Computer Engineering,94,7.828571428571429,Enrolled
TUCE1006,Ramya Rangaswamy,Computer Engineering,2024,2,ELE103,Electrical Basics,4,Computer Engineering,88,7.828571428571429,Enrolled
TUCE1006,Ramya Rangaswamy,Computer Engineering,2024,2,ELE104,Electrical Lab,4,Computer Engineering,61,7.828571428571429,Enrolled
TUCE1006,Ramya Rangaswamy,Computer Engineering,2024,2,MAT102,M2,3,Civil Engineering,67,7.828571428571429,Enrolled
TUCE1006,Ramya Rangaswamy,Computer Engineering,2024,2,MAT103,Mathematics II,4,Civil Engineering,80,7.828571428571429,Enrolled
TUCE1006,Ramya Rangaswamy,Computer Engineering,2024,2,PGL101,Programming Lab,3,Computer Engineering,87,7.828571428571429,Enrolled
TUCE1007,Naveen Nagesh,Computer Engineering,2024,1,BEE101,BEE,4,Computer Engineering,77,7.914285714285714,Completed
TUCE1007,Naveen Nagesh,Computer Engineering,2024,1,MAT101,M1,4,Civil Engineering,78,7.914285714285714,Completed
TUCE1007,Naveen Nagesh,Computer Engineering,2024,1,PPS101,PPS,4,Computer Engineering,82,7.914285714285714,Completed
TUCE1007,Naveen Nagesh,Computer Engineering,2024,1,PHY101,Physics,4,Civil Engineering,72,7.914285714285714,Completed
TUCE1007,Naveen Nagesh,Computer Engineering,2024,1,PHY102,Physics Lab,4,Civil Engineering,98,7.914285714285714,Completed
TUCE1007,Naveen Nagesh,Computer Engineering,2024,1,WSH102,Workshop,4,Computer Engineering,86,7.914285714285714,Completed
TUCE1007,Naveen Nagesh,Computer Engineering,2024,1,WSH103,Workshop Lab,4,Computer Engineering,61,7.914285714285714,Completed
TUCE1007,Naveen Nagesh,Computer Engineering,2024,2,SUB101,CP,4,Computer Engineering,80,8.542857142857143,Enrolled
TUCE1007,Naveen Nagesh,Computer Engineering,2024,2,SUB102,DS,4,Computer Engineering,96,8.542857142857143,Enrolled
TUCE1007,Naveen Nagesh,Computer Engineering,2024,2,ELE103,Electrical Basics,4,Computer Engineering,99,8.542857142857143,Enrolled
TUCE1007,Naveen Nagesh,Computer Engineering,2024,2,ELE104,Electrical Lab,4,Computer Engineering,82,8.542857142857143,Enrolled
TUCE1007,Naveen Nagesh,Computer Engineering,2024,2,MAT102,M2,3,Civil Engineering,83,8.542857142857143,Enrolled
TUCE1007,Naveen Nagesh,Computer Engineering,2024,2,MAT103,Mathematics II,4,Civil Engineering,82,8.542857142857143,Enrolled
TUCE1007,Naveen Nagesh,Computer Engineering,2024,2,PGL101,Programming Lab,3,Computer Engineering,76,8.542857142857143,Enrolled
TUCE1008,Vasundhara Shetty,Computer Engineering,2024,1,BEE101,BEE,4,Computer Engineering,69,7.8,Completed
TUCE1008,Vasundhara Shetty,Computer Engineering,2024,1,MAT101,M1,4,Civil Engineering,74,7.8,Completed
TUCE1008,Vasundhara Shetty,Computer Engineering,2024,1,PPS101,PPS,4,Computer Engineering,59,7.8,Completed
TUCE1008,Vasundhara Shetty,Computer Engineering,2024,1,PHY101,Physics,4,Civil Engineering,92,7.8,Completed
TUCE1008,Vasundhara Shetty,Computer Engineering,2024,1,PHY102,Physics Lab,4,Civil Engineering,72,7.8,Completed
TUCE1008,Vasundhara Shetty,Computer Engineering,2024,1,WSH102,Workshop,4,Computer Engineering,87,7.8,Completed
TUCE1008,Vasundhara Shetty,Computer Engineering,2024,1,WSH103,Workshop Lab,4,Computer Engineering,93,7.8,Completed
TUCE1008,Vasundhara Shetty,Computer Engineering,2024,2,SUB101,CP,4,Computer Engineering,85,8.185714285714287,Enrolled
TUCE1008,Vasundhara Shetty,Computer Engineering,2024,2,SUB102,DS,4,Computer Engineering,85,8.185714285714287,Enrolled
TUCE1008,Vasundhara Shetty,Computer Engineering,2024,2,ELE103,Electrical Basics,4,Computer Engineering,86,8.185714285714287,Enrolled
TUCE1008,Vasundhara Shetty,Computer Engineering,2024,2,ELE104,Electrical Lab,4,Computer Engineering,89,8.185714285714287,Enrolled
TUCE1008,Vasundhara Shetty,Computer Engineering,2024,2,MAT102,M2,3,Civil Engineering,83,8.185714285714287,Enrolled
TUCE1008,Vasundhara Shetty,Computer Engineering,2024,2,MAT103,Mathematics II,4,Civil Engineering,72,8.185714285714287,Enrolled
TUCE1008,Vasundhara Shetty,Computer Engineering,2024,2,PGL101,Programming Lab,3,Computer Engineering,73,8.185714285714287,Enrolled
TUCE1009,Anu Joshi,Computer Engineering,2024,1,BEE101,BEE,4,Computer Engineering,70,7.985714285714286,Completed
TUCE1009,Anu Joshi,Computer Engineering,2024,1,MAT101,M1,4,Civil Engineering,91,7.985714285714286,Completed
TUCE1009,Anu Joshi,Computer Engineering,2024,1,PPS101,PPS,4,Computer Engineering,67,7.985714285714286,Completed
TUCE1009,Anu Joshi,Computer Engineering,2024,1,PHY101,Physics,4,Civil Engineering,74,7.985714285714286,Completed
TUCE1009,Anu Joshi,Computer Engineering,2024,1,PHY102,Physics Lab,4,Civil Engineering,78,7.985714285714286,Completed
TUCE1009,Anu Joshi,Computer Engineering,2024,1,WSH102,Workshop,4,Computer Engineering,84,7.985714285714286,Completed
TUCE1009,Anu Joshi,Computer Engineering,2024,1,WSH103,Workshop Lab,4,Computer Engineering,95,7.985714285714286,Completed
TUCE1009,Anu Joshi,Computer Engineering,2024,2,SUB101,CP,4,Computer Engineering,76,8.442857142857143,Enrolled
TUCE1009,Anu Joshi,Computer Engineering,2024,2,SUB102,DS,4,Computer Engineering,82,8.442857142857143,Enrolled
TUCE1009,Anu Joshi,Computer Engineering,2024,2,ELE103,Electrical Basics,4,Computer Engineering,86,8.442857142857143,Enrolled
TUCE1009,Anu Joshi,Computer Engineering,2024,2,ELE104,Electrical Lab,4,Computer Engineering,74,8.442857142857143,Enrolled
TUCE1009,Anu Joshi,Computer Engineering,2024,2,MAT102,M2,3,Civil Engineering,100,8.442857142857143,Enrolled
TUCE1009,Anu Joshi,Computer Engineering,2024,2,MAT103,Mathematics II,4,Civil Engineering,75,8.442857142857143,Enrolled
TUCE1009,Anu Joshi,Computer Engineering,2024,2,PGL101,Programming Lab,3,Computer Engineering,98,8.442857142857143,Enrolled
TUCE1010,Krishna Rangaswamy,Computer Engineering,2024,1,BEE101,BEE,4,Computer Engineering,60,8.385714285714286,Completed
TUCE1010,Krishna Rangaswamy,Computer Engineering,2024,1,MAT101,M1,4,Civil Engineering,80,8.385714285714286,Completed
TUCE1010,Krishna Rangaswamy,Computer Engineering,2024,1,PPS101,PPS,4,Computer Engineering,91,8.385714285714286,Completed
TUCE1010,Krishna Rangaswamy,Computer Engineering,2024,1,PHY101,Physics,4,Civil Engineering,86,8.385714285714286,Completed
TUCE1010,Krishna Rangaswamy,Computer Engineering,2024,1,PHY102,Physics Lab,4,Civil Engineering,84,8.385714285714286,Completed
TUCE1010,Krishna Rangaswamy,Computer Engineering,2024,1,WSH102,Workshop,4,Computer Engineering,99,8.385714285714286,Completed
TUCE1010,Krishna Rangaswamy,Computer Engineering,2024,1,WSH103,Workshop Lab,4,Computer Engineering,87,8.385714285714286,Completed
TUCE1010,Krishna Rangaswamy,Computer Engineering,2024,2,SUB101,CP,4,Computer Engineering,75,7.142857142857143,Enrolled
TUCE1010,Krishna Rangaswamy,Computer Engineering,2024,2,SUB102,DS,4,Computer Engineering,62,7.142857142857143,Enrolled
TUCE1010,Krishna Rangaswamy,Computer Engineering,2024,2,ELE103,Electrical Basics,4,Computer Engineering,81,7.142857142857143,Enrolled
TUCE1010,Krishna Rangaswamy,Computer Engineering,2024,2,ELE104,Electrical Lab,4,Computer Engineering,71,7.142857142857143,Enrolled
TUCE1010,Krishna Rangaswamy,Computer Engineering,2024,2,MAT102,M2,3,Civil Engineering,54,7.142857142857143,Enrolled
TUCE1010,Krishna Rangaswamy,Computer Engineering,2024,2,MAT103,Mathematics II,4,Civil Engineering,77,7.142857142857143,Enrolled
TUCE1010,Krishna Rangaswamy,Computer Engineering,2024,2,PGL101,Programming Lab,3,Computer Engineering,80,7.142857142857143,Enrolled
TUCE1011,Yamini Iyer,Computer Engineering,2024,1,BEE101,BEE,4,Computer Engineering,82,8.785714285714286,Completed
TUCE1011,Yamini Iyer,Computer Engineering,2024,1,MAT101,M1,4,Civil Engineering,74,8.785714285714286,Completed
TUCE1011,Yamini Iyer,Computer Engineering,2024,1,PPS101,PPS,4,Computer Engineering,99,8.785714285714286,Completed
TUCE1011,Yamini Iyer,Computer Engineering,2024,1,PHY101,Physics,4,Civil Engineering,98,8.785714285714286,Completed
TUCE1011,Yamini Iyer,Computer Engineering,2024,1,PHY102,Physics Lab,4,Civil Engineering,85,8.785714285714286,Completed
TUCE1011,Yamini Iyer,Computer Engineering,2024,1,WSH102,Workshop,4,Computer Engineering,90,8.785714285714286,Completed
TUCE1011,Yamini Iyer,Computer Engineering,2024,1,WSH103,Workshop Lab,4,Computer Engineering,87,8.785714285714286,Completed
TUCE1011,Yamini Iyer,Computer Engineering,2024,2,SUB101,CP,4,Computer Engineering,82,8.757142857142856,Enrolled
TUCE1011,Yamini Iyer,Computer Engineering,2024,2,SUB102,DS,4,Computer Engineering,84,8.757142857142856,Enrolled
TUCE1011,Yamini Iyer,Computer Engineering,2024,2,ELE103,Electrical Basics,4,Computer Engineering,97,8.757142857142856,Enrolled
TUCE1011,Yamini Iyer,Computer Engineering,2024,2,ELE104,Electrical Lab,4,Computer Engineering,88,8.757142857142856,Enrolled
TUCE1011,Yamini Iyer,Computer Engineering,2024,2,MAT102,M2,3,Civil Engineering,99,8.757142857142856,Enrolled
TUCE1011,Yamini Iyer,Computer Engineering,2024,2,MAT103,Mathematics II,4,Civil Engineering,89,8.757142857142856,Enrolled
TUCE1011,Yamini Iyer,Computer Engineering,2024,2,PGL101,Programming Lab,3,Computer Engineering,74,8.757142857142856,Enrolled
TUCE1012,Hema Pillai,Computer Engineering,2024,1,BEE101,BEE,4,Computer Engineering,63,8.685714285714287,Completed
TUCE1012,Hema Pillai,Computer Engineering,2024,1,MAT101,M1,4,Civil Engineering,85,8.685714285714287,Completed
TUCE1012,Hema Pillai,Computer Engineering,2024,1,PPS101,PPS,4,Computer Engineering,100,8.685714285714287,Completed
TUCE1012,Hema Pillai,Computer Engineering,2024,1,PHY101,Physics,4,Civil Engineering,93,8.685714285714287,Completed
TUCE1012,Hema Pillai,Computer Engineering,2024,1,PHY102,Physics Lab,4,Civil Engineering,100,8.685714285714287,Completed
TUCE1012,Hema Pillai,Computer Engineering,2024,1,WSH102,Workshop,4,Computer Engineering,79,8.685714285714287,Completed
TUCE1012,Hema Pillai,Computer Engineering,2024,1,WSH103,Workshop Lab,4,Computer Engineering,88,8.685714285714287,Completed
TUCE1012,Hema Pillai,Computer Engineering,2024,2,SUB101,CP,4,Computer Engineering,89,8.385714285714286,Enrolled
TUCE1012,Hema Pillai,Computer Engineering,2024,2,SUB102,DS,4,Computer Engineering,80,8.385714285714286,Enrolled
TUCE1012,Hema Pillai,Computer Engineering,2024,2,ELE103,Electrical Basics,4,Computer Engineering,89,8.385714285714286,Enrolled
TUCE1012,Hema Pillai,Computer Engineering,2024,2,ELE104,Electrical Lab,4,Computer Engineering,85,8.385714285714286,Enrolled
TUCE1012,Hema Pillai,Computer Engineering,2024,2,MAT102,M2,3,Civil Engineering,98,8.385714285714286,Enrolled
TUCE1012,Hema Pillai,Computer Engineering,2024,2,MAT103,Mathematics II,4,Civil Engineering,69,8.385714285714286,Enrolled
TUCE1012,Hema Pillai,Computer Engineering,2024,2,PGL101,Programming Lab,3,Computer Engineering,77,8.385714285714286,Enrolled
TUCE1013,Lakshya Srinivas,Computer Engineering,2024,1,BEE101,BEE,4,Computer Engineering,75,8.557142857142857,Completed
TUCE1013,Lakshya Srinivas,Computer Engineering,2024,1,MAT101,M1,4,Civil Engineering,97,8.557142857142857,Completed
TUCE1013,Lakshya Srinivas,Computer Engineering,2024,1,PPS101,PPS,4,Computer Engineering,84,8.557142857142857,Completed
TUCE1013,Lakshya Srinivas,Computer Engineering,2024,1,PHY101,Physics,4,Civil Engineering,76,8.557142857142857,Completed
TUCE1013,Lakshya Srinivas,Computer Engineering,2024,1,PHY102,Physics Lab,4,Civil Engineering,83,8.557142857142857,Completed
TUCE1013,Lakshya Srinivas,Computer Engineering,2024,1,WSH102,Workshop,4,Computer Engineering,91,8.557142857142857,Completed
TUCE1013,Lakshya Srinivas,Computer Engineering,2024,1,WSH103,Workshop Lab,4,Computer Engineering,93,8.557142857142857,Completed
TUCE1013,Lakshya Srinivas,Computer Engineering,2024,2,SUB101,CP,4,Computer Engineering,82,8.3,Enrolled
TUCE1013,Lakshya Srinivas,Computer Engineering,2024,2,SUB102,DS,4,Computer Engineering,75,8.3,Enrolled
TUCE1013,Lakshya Srinivas,Computer Engineering,2024,2,ELE103,Electrical Basics,4,Computer Engineering,88,8.3,Enrolled
TUCE1013,Lakshya Srinivas,Computer Engineering,2024,2,ELE104,Electrical Lab,4,Computer Engineering,83,8.3,Enrolled
TUCE1013,Lakshya Srinivas,Computer Engineering,2024,2,MAT102,M2,3,Civil Engineering,83,8.3,Enrolled
TUCE1013,Lakshya Srinivas,Computer Engineering,2024,2,MAT103,Mathematics II,4,Civil Engineering,81,8.3,Enrolled
TUCE1013,Lakshya Srinivas,Computer Engineering,2024,2,PGL101,Programming Lab,3,Computer Engineering,89,8.3,Enrolled
TUCE1014,Ajay Sundaram,Computer Engineering,2024,1,BEE101,BEE,4,Computer Engineering,83,8.085714285714285,Completed
TUCE1014,Ajay Sundaram,Computer Engineering,2024,1,MAT101,M1,4,Civil Engineering,79,8.085714285714285,Completed
TUCE1014,Ajay Sundaram,Computer Engineering,2024,1,PPS101,PPS,4,Computer Engineering,87,8.085714285714285,Completed
TUCE1014,Ajay Sundaram,Computer Engineering,2024,1,PHY101,Physics,4,Civil Engineering,78,8.085714285714285,Completed
TUCE1014,Ajay Sundaram,Computer Engineering,2024,1,PHY102,Physics Lab,4,Civil Engineering,69,8.085714285714285,Completed
TUCE1014,Ajay Sundaram,Computer Engineering,2024,1,WSH102,Workshop,4,Computer Engineering,82,8.085714285714285,Completed
TUCE1014,Ajay Sundaram,Computer Engineering,2024,1,WSH103,Workshop Lab,4,Computer Engineering,88,8.085714285714285,Completed
TUCE1014,Ajay Sundaram,Computer Engineering,2024,2,SUB101,CP,4,Computer Engineering,93,9.057142857142857,Enrolled
TUCE1014,Ajay Sundaram,Computer Engineering,2024,2,SUB102,DS,4,Computer Engineering,99,9.057142857142857,Enrolled
TUCE1014,Ajay Sundaram,Computer Engineering,2024,2,ELE103,Electrical Basics,4,Computer Engineering,87,9.057142857142857,Enrolled
TUCE1014,Ajay Sundaram,Computer Engineering,2024,2,ELE104,Electrical Lab,4,Computer Engineering,93,9.057142857142857,Enrolled
TUCE1014,Ajay Sundaram,Computer Engineering,2024,2,MAT102,M2,3,Civil Engineering,99,9.057142857142857,Enrolled
TUCE1014,Ajay Sundaram,Computer Engineering,2024,2,MAT103,Mathematics II,4,Civil Engineering,90,9.057142857142857,Enrolled
TUCE1014,Ajay Sundaram,Computer Engineering,2024,2,PGL101,Programming Lab,3,Computer Engineering,73,9.057142857142857,Enrolled
TUCE1015,Harini Menon,Computer Engineering,2024,1,BEE101,BEE,4,Computer Engineering,69,7.914285714285714,Completed
TUCE1015,Harini Menon,Computer Engineering,2024,1,MAT101,M1,4,Civil Engineering,82,7.914285714285714,Completed
TUCE1015,Harini Menon,Computer Engineering,2024,1,PPS101,PPS,4,Computer Engineering,83,7.914285714285714,Completed
TUCE1015,Harini Menon,Computer Engineering,2024,1,PHY101,Physics,4,Civil Engineering,97,7.914285714285714,Completed
TUCE1015,Harini Menon,Computer Engineering,2024,1,PHY102,Physics Lab,4,Civil Engineering,84,7.914285714285714,Completed
TUCE1015,Harini Menon,Computer Engineering,2024,1,WSH102,Workshop,4,Computer Engineering,76,7.914285714285714,Completed
TUCE1015,Harini Menon,Computer Engineering,2024,1,WSH103,Workshop Lab,4,Computer Engineering,63,7.914285714285714,Completed
TUCE1015,Harini Menon,Computer Engineering,2024,2,SUB101,CP,4,Computer Engineering,65,8.085714285714285,Enrolled
TUCE1015,Harini Menon,Computer Engineering,2024,2,SUB102,DS,4,Computer Engineering,95,8.085714285714285,Enrolled
TUCE1015,Harini Menon,Computer Engineering,2024,2,ELE103,Electrical Basics,4,Computer Engineering,99,8.085714285714285,Enrolled
TUCE1015,Harini Menon,Computer Engineering,2024,2,ELE104,Electrical Lab,4,Computer Engineering,62,8.085714285714285,Enrolled
TUCE1015,Harini Menon,Computer Engineering,2024,2,MAT102,M2,3,Civil Engineering,81,8.085714285714285,Enrolled
TUCE1015,Harini Menon,Computer Engineering,2024,2,MAT103,Mathematics II,4,Civil Engineering,97,8.085714285714285,Enrolled
TUCE1015,Harini Menon,Computer Engineering,2024,2,PGL101,Programming Lab,3,Computer Engineering,67,8.085714285714285,Enrolled
TUCE1016,Raghav Nair,Computer Engineering,2024,1,BEE101,BEE,4,Computer Engineering,79,8.114285714285714,Completed
TUCE1016,Raghav Nair,Computer Engineering,2024,1,MAT101,M1,4,Civil Engineering,66,8.114285714285714,Completed
TUCE1016,Raghav Nair,Computer Engineering,2024,1,PPS101,PPS,4,Computer Engineering,84,8.114285714285714,Completed
TUCE1016,Raghav Nair,Computer Engineering,2024,1,PHY101,Physics,4,Civil Engineering,82,8.114285714285714,Completed
TUCE1016,Raghav Nair,Computer Engineering,2024,1,PHY102,Physics Lab,4,Civil Engineering,84,8.114285714285714,Completed
